"Paper_id" "Sel_temp" "New_X_axis" "Rel_fitness" "CI" "Replicate"
"1" "Santos" "13" "0" "1.35231143552311" "0.192700729927007" NA
"2" "Santos" "13" "5" "1.29209245742092" "0.191362530413625" NA
"3" "Santos" "13" "9" "1.1301703163017" "0.190024330900243" NA
"4" "Santos" "18" "-5" "1.55036496350365" "0.190024330900243" NA
"5" "Santos" "18" "0" "1.27335766423358" "0.194038929440389" NA
"6" "Santos" "18" "4" "1.43126520681265" "0.192700729927007" NA
"7" "Santos" "22" "-9" "1.36034063260341" "0.190024330900243" NA
"8" "Santos" "22" "-4" "1.40985401459854" "0.191362530413625" NA
"9" "Santos" "22" "0" "1.69756690997567" "0.192700729927007" NA
